record_id,company_name,industry,country,company_size,month,year,layoffs_count,layoff_percentage,reason_for_layoffs,ai_automation_impact,ai_replacement_risk,open_roles,hiring_trend,remote_jobs_percentage,top_hiring_role,stock_growth_percent,revenue_growth_percent,salary_budget_change,ai_adoption_level,employee_sentiment,job_security_score,market_condition
T9228,Palantir,FinTech,Singapore,Startup,Jul,2024,1703,4.7,Cost Cutting,2.1,4.8,1472,Hiring Freeze,32.9,Software Engineer,-41.6,12.3,9.8,2.4,8.2,7.8,Bull Market
T9229,NVIDIA,Cybersecurity,Germany,Mid-size,Feb,2025,5085,1.2,Market Slowdown,1.9,4.4,5838,Moderate Hiring,75.0,Software Engineer,18.7,12.0,5.4,2.0,7.6,7.1,Stable
T9230,Databricks,Social Media,Canada,Big Tech,Dec,2026,5154,16.8,Market Slowdown,6.9,7.6,1148,Hiring Freeze,15.1,Data Scientist,31.0,59.0,15.4,7.1,9.0,6.4,Stable
T9231,Anthropic,Social Media,Canada,Mid-size,Dec,2024,2915,16.3,Market Slowdown,3.0,5.1,4625,Hiring Freeze,14.9,Data Scientist,24.2,33.3,5.1,1.9,8.4,6.3,Stable
T9232,Databricks,Cybersecurity,India,Mid-size,Oct,2025,5576,17.7,Overhiring Correction,5.3,7.8,600,Hiring Freeze,43.2,Data Scientist,25.3,16.0,7.8,5.2,7.3,5.4,Recession
T9233,Uber,E-Commerce,Canada,Big Tech,Feb,2025,5618,4.9,AI Automation,9.5,9.0,699,Moderate Hiring,41.6,ML Engineer,67.6,-11.3,2.6,8.6,4.9,5.9,Stable
T9234,Amazon,Social Media,India,Big Tech,Oct,2026,299,1.3,AI Automation,9.9,7.0,1702,Hiring Freeze,83.0,Software Engineer,42.6,22.6,14.0,6.1,6.9,7.0,Bull Market
T9235,Apple,Cybersecurity,Singapore,Mid-size,Jun,2025,205,8.5,Market Slowdown,7.0,10.0,4659,Moderate Hiring,33.1,DevOps Engineer,-29.4,6.7,8.8,7.7,8.4,5.1,Stable
T9236,Uber,Cybersecurity,Canada,Mid-size,Dec,2026,312,7.9,Restructuring,6.8,6.1,1546,Moderate Hiring,31.3,Frontend Developer,30.6,12.9,10.7,7.7,5.7,6.8,Stable
T9237,Airbnb,Gaming,India,Big Tech,Jul,2026,4101,10.9,Restructuring,2.6,4.2,1976,Hiring Freeze,25.1,ML Engineer,25.9,11.0,-4.3,2.7,6.7,5.7,Stable
T9238,SAP,E-Commerce,India,Startup,Mar,2024,1610,5.5,Market Slowdown,7.6,8.2,2650,Moderate Hiring,34.7,Cloud Engineer,-35.9,42.7,16.6,7.3,7.4,6.8,Bull Market
T9239,Apple,E-Commerce,Singapore,Enterprise,Jan,2025,252,0.5,AI Automation,10.0,3.8,4678,Moderate Hiring,48.5,Cloud Engineer,81.2,-9.9,-7.8,6.4,5.4,6.1,Bull Market
T9240,NVIDIA,Cloud,Singapore,Big Tech,May,2025,4545,15.3,Overhiring Correction,3.3,6.7,4412,Moderate Hiring,10.0,Frontend Developer,26.5,53.6,23.5,2.5,6.0,6.4,Stable
T9241,Adobe,Cybersecurity,Germany,Startup,Jul,2025,6840,25.2,AI Automation,3.4,10.0,139,Downsizing,35.7,Cybersecurity Analyst,81.7,-15.0,-1.9,3.8,5.0,3.7,Recession
T9242,Airbnb,AI,Singapore,Startup,Jul,2024,6145,6.0,Cost Cutting,6.3,7.4,1285,Hiring Freeze,53.6,Data Scientist,-13.6,50.3,29.2,4.5,7.0,7.7,Stable
T9243,Databricks,Social Media,Germany,Mid-size,Jun,2024,13726,24.7,Cost Cutting,5.8,10.0,751,Downsizing,42.3,Cloud Engineer,1.5,-20.0,-5.6,4.6,6.2,3.4,Recession
T9244,Intel,Gaming,Germany,Startup,Feb,2026,8236,35.9,Market Slowdown,4.1,10.0,1599,Downsizing,34.4,Software Engineer,0.0,-9.6,-13.8,3.0,3.5,1.8,Recession
T9245,Anthropic,AI,Germany,Startup,Nov,2025,1876,8.3,Overhiring Correction,9.4,9.9,5086,Moderate Hiring,10.8,Data Scientist,29.4,4.7,9.4,6.6,7.2,4.6,Bull Market
T9246,Intel,Social Media,USA,Mid-size,Apr,2026,7901,15.9,Cost Cutting,7.4,8.2,1707,Moderate Hiring,33.7,Frontend Developer,62.4,-12.4,-9.3,9.4,6.3,5.1,Recession
T9247,Oracle,Cloud,India,Big Tech,Jun,2026,1906,9.3,Market Slowdown,3.4,4.6,5026,Hiring Freeze,54.5,Software Engineer,-44.6,51.1,25.7,2.3,9.6,8.0,Stable
T9248,Uber,Cloud,India,Big Tech,Aug,2026,248,1.7,Market Slowdown,8.0,4.1,646,Moderate Hiring,23.6,ML Engineer,26.1,-16.7,-12.6,5.8,8.0,6.3,Bull Market
T9249,NVIDIA,Social Media,India,Enterprise,Dec,2026,2496,1.2,Cost Cutting,9.3,6.4,5009,Moderate Hiring,32.9,Frontend Developer,17.8,30.4,6.2,7.9,7.7,7.7,Bull Market
T9250,SAP,Gaming,UK,Enterprise,Sep,2025,17565,29.9,AI Automation,9.7,10.0,208,Hiring Freeze,11.5,Cybersecurity Analyst,-25.9,1.8,-13.9,6.8,4.4,3.5,Recession
T9251,Apple,Cloud,USA,Big Tech,Jan,2026,10855,18.9,Market Slowdown,6.8,10.0,374,Hiring Freeze,17.5,Data Scientist,-21.6,19.8,8.5,8.1,7.8,4.3,Recession
T9252,NVIDIA,FinTech,USA,Startup,May,2024,6677,9.2,Market Slowdown,13.4,10.0,2255,Moderate Hiring,75.1,DevOps Engineer,59.1,24.5,12.4,9.3,6.6,6.2,Stable
T9253,Anthropic,E-Commerce,Germany,Enterprise,May,2026,3639,25.2,AI Automation,6.9,10.0,233,Downsizing,73.1,ML Engineer,71.2,41.0,17.5,4.3,6.3,4.7,Recession
T9254,Palantir,E-Commerce,Singapore,Enterprise,Nov,2026,373,5.0,Market Slowdown,5.5,2.0,5450,Moderate Hiring,12.2,Cybersecurity Analyst,69.8,31.0,18.2,4.2,7.9,8.2,Bull Market
T9255,Google,E-Commerce,UK,Big Tech,May,2026,6111,4.1,Restructuring,7.8,8.3,517,Moderate Hiring,74.9,Cloud Engineer,23.8,-5.1,2.0,6.8,7.2,6.6,Stable
T9256,Airbnb,Gaming,Canada,Mid-size,Sep,2024,580,6.5,Overhiring Correction,3.9,9.3,2863,Hiring Freeze,21.1,Cloud Engineer,-5.8,46.0,17.6,6.5,5.9,6.5,Bull Market
T9257,NVIDIA,FinTech,India,Enterprise,May,2024,14017,9.5,Restructuring,2.3,3.6,409,Hiring Freeze,30.5,Software Engineer,32.1,25.6,2.8,2.0,6.3,6.5,Recession
T9258,Intel,FinTech,Singapore,Enterprise,Dec,2025,869,2.7,AI Automation,0.8,1.0,1396,Hiring Freeze,68.4,Data Scientist,-7.3,26.0,14.4,1.2,9.3,7.7,Bull Market
T9259,Meta,Social Media,India,Mid-size,Nov,2025,495,4.5,Restructuring,7.2,9.2,3885,Moderate Hiring,65.6,Frontend Developer,34.8,11.6,0.2,7.2,5.4,6.6,Bull Market
T9260,OpenAI,Cybersecurity,Canada,Mid-size,Mar,2025,113,6.1,Cost Cutting,4.8,2.5,4104,Hiring Freeze,63.8,Frontend Developer,-38.4,16.9,16.7,3.7,6.5,8.2,Stable
T9261,Spotify,Social Media,Singapore,Startup,May,2026,983,8.9,AI Automation,9.9,4.9,5654,Aggressive Hiring,88.3,Data Scientist,-18.9,19.7,3.1,7.4,8.4,5.8,Stable
T9262,Palantir,Cybersecurity,Singapore,Big Tech,Feb,2025,4005,2.3,Restructuring,9.1,6.6,3524,Moderate Hiring,74.8,Frontend Developer,44.5,11.3,15.6,7.3,8.5,6.3,Stable
T9263,Databricks,Cloud,Singapore,Startup,Oct,2024,10546,8.8,Restructuring,3.4,4.1,273,Hiring Freeze,56.2,Data Scientist,-41.8,10.3,4.1,4.9,5.5,6.3,Recession
T9264,Palantir,E-Commerce,UK,Big Tech,Mar,2024,6137,5.1,Overhiring Correction,2.6,6.4,3411,Moderate Hiring,77.8,Data Scientist,69.9,29.7,20.8,4.3,7.1,7.8,Stable
T9265,OpenAI,E-Commerce,Germany,Startup,May,2025,10585,19.6,Restructuring,3.1,7.4,621,Downsizing,67.2,Cloud Engineer,84.3,42.2,16.3,2.6,7.8,5.7,Recession
T9266,Amazon,Cybersecurity,Germany,Enterprise,Apr,2026,4087,24.5,AI Automation,1.4,8.4,1445,Downsizing,11.6,Data Scientist,-26.5,-2.8,-16.6,2.0,3.8,4.5,Recession
T9267,Spotify,AI,Canada,Startup,Mar,2026,12547,29.1,Overhiring Correction,14.0,10.0,4479,Hiring Freeze,67.4,Data Scientist,60.6,9.1,-0.1,9.2,3.6,2.4,Recession
T9268,Airbnb,FinTech,Singapore,Enterprise,Feb,2025,18534,16.9,Cost Cutting,3.6,4.0,1033,Hiring Freeze,29.2,DevOps Engineer,18.2,30.4,5.9,2.5,6.1,5.7,Recession
T9269,SAP,AI,Canada,Mid-size,Dec,2024,693,8.4,AI Automation,8.7,10.0,7817,Moderate Hiring,53.0,ML Engineer,13.4,-8.5,-5.7,9.0,5.3,4.4,Bull Market
T9270,Apple,FinTech,Singapore,Enterprise,Apr,2026,1831,7.7,Cost Cutting,5.7,5.4,1817,Hiring Freeze,10.8,Cybersecurity Analyst,19.7,24.8,2.4,3.4,7.4,6.0,Bull Market
T9271,Adobe,AI,India,Big Tech,Dec,2024,5725,17.6,AI Automation,8.4,10.0,5840,Moderate Hiring,27.8,Data Scientist,-15.4,-10.1,-7.7,6.6,3.5,4.2,Stable
T9272,Oracle,Cybersecurity,UK,Big Tech,Oct,2024,2612,17.1,Cost Cutting,8.7,10.0,5282,Moderate Hiring,48.8,Software Engineer,75.5,55.6,28.4,5.2,7.1,5.4,Stable
T9273,Anthropic,Cybersecurity,UK,Enterprise,Feb,2026,1787,9.9,AI Automation,11.4,6.7,1551,Hiring Freeze,75.0,Data Scientist,64.0,-14.7,1.3,9.0,7.5,4.7,Bull Market
T9274,Apple,AI,USA,Enterprise,Jul,2024,1416,1.0,Market Slowdown,5.3,7.3,6611,Moderate Hiring,85.1,ML Engineer,44.5,2.7,7.7,5.7,8.3,5.7,Bull Market
T9275,Intel,Gaming,UK,Mid-size,Nov,2024,4488,5.2,Market Slowdown,5.2,10.0,4915,Moderate Hiring,64.1,DevOps Engineer,23.2,-23.7,-4.9,8.2,6.6,3.9,Stable
T9276,Amazon,AI,UK,Enterprise,Jul,2025,1229,1.1,Restructuring,9.2,6.5,7448,Moderate Hiring,44.1,Data Scientist,87.2,33.6,8.7,5.8,9.1,7.2,Bull Market
T9277,Anthropic,Cybersecurity,USA,Startup,Oct,2026,5223,10.7,Market Slowdown,4.7,7.3,543,Hiring Freeze,33.7,Cloud Engineer,47.9,29.3,16.5,4.4,7.6,7.2,Recession
T9278,Apple,E-Commerce,USA,Enterprise,Dec,2026,16676,38.8,Overhiring Correction,4.8,10.0,1767,Hiring Freeze,85.8,Data Scientist,73.3,52.8,17.7,6.1,7.1,2.7,Recession
T9279,Intel,Gaming,UK,Big Tech,Apr,2025,4033,14.9,Cost Cutting,1.9,4.0,1745,Hiring Freeze,47.6,Data Scientist,-39.6,10.6,1.2,1.3,6.6,5.8,Stable
T9280,Palantir,AI,USA,Mid-size,Feb,2025,1558,0.7,Market Slowdown,10.9,9.5,1557,Moderate Hiring,70.0,ML Engineer,46.1,-12.4,4.7,8.3,5.2,6.3,Bull Market
T9281,Palantir,Cybersecurity,Germany,Mid-size,Sep,2024,4067,8.0,Cost Cutting,10.5,6.5,2886,Hiring Freeze,27.0,Frontend Developer,25.2,-15.3,-1.0,6.5,7.5,6.0,Stable
T9282,Databricks,FinTech,UK,Enterprise,Oct,2026,7341,32.7,Overhiring Correction,7.5,7.4,151,Downsizing,19.9,Cybersecurity Analyst,-12.5,-4.5,0.3,5.4,3.4,4.0,Recession
T9283,SAP,FinTech,India,Big Tech,Jan,2024,4016,13.0,Market Slowdown,2.1,7.6,1680,Hiring Freeze,59.3,DevOps Engineer,27.7,31.5,9.5,3.1,5.3,5.8,Stable
T9284,Oracle,Cloud,Canada,Enterprise,Mar,2026,4568,7.9,AI Automation,3.5,6.8,2602,Hiring Freeze,13.8,Product Manager,8.9,52.7,23.8,5.7,8.7,7.5,Stable
T9285,Palantir,AI,Singapore,Startup,Dec,2026,3189,3.3,Restructuring,9.3,9.2,2714,Moderate Hiring,49.0,ML Engineer,6.4,-19.8,-9.4,8.0,6.7,5.3,Stable
T9286,Netflix,Cybersecurity,Singapore,Mid-size,Dec,2026,6075,27.7,Restructuring,3.3,8.8,1608,Downsizing,24.7,Cybersecurity Analyst,33.1,41.9,7.1,4.2,5.6,5.7,Recession
T9287,Amazon,Cloud,Germany,Startup,Jan,2024,3979,10.4,Cost Cutting,6.3,6.2,5230,Hiring Freeze,54.9,Data Scientist,33.9,40.7,8.3,4.1,7.2,7.7,Stable
T9288,OpenAI,FinTech,Singapore,Mid-size,Jan,2026,112,2.4,Restructuring,9.3,4.9,2459,Moderate Hiring,56.0,ML Engineer,81.3,30.8,4.6,5.5,9.1,8.0,Bull Market
T9289,Databricks,Cybersecurity,Germany,Startup,Aug,2026,1408,9.3,Market Slowdown,3.7,5.9,4902,Moderate Hiring,76.1,DevOps Engineer,71.7,43.4,24.8,2.8,6.0,7.2,Bull Market
T9290,SAP,AI,UK,Enterprise,Mar,2026,4496,6.4,Cost Cutting,2.3,6.0,5206,Moderate Hiring,29.6,Data Scientist,-1.8,16.1,3.9,3.8,5.1,6.2,Stable
T9291,Stripe,Social Media,UK,Big Tech,Jul,2026,2328,14.6,Overhiring Correction,6.2,10.0,4448,Moderate Hiring,61.7,Cloud Engineer,21.1,37.1,21.7,7.1,6.6,6.5,Stable
T9292,Amazon,Social Media,UK,Enterprise,Oct,2026,1836,16.4,AI Automation,4.5,7.7,2439,Hiring Freeze,16.2,Cybersecurity Analyst,-21.1,-0.0,-2.6,5.3,7.5,4.8,Stable
T9293,Stripe,FinTech,USA,Startup,Oct,2026,3154,10.1,AI Automation,8.0,10.0,1277,Hiring Freeze,33.2,Cybersecurity Analyst,79.6,4.6,1.8,9.6,6.0,4.4,Recession
T9294,Intel,E-Commerce,USA,Mid-size,Jul,2024,747,3.2,Market Slowdown,3.6,3.5,2845,Hiring Freeze,65.3,Frontend Developer,4.6,34.8,16.3,2.8,7.8,8.8,Bull Market
T9295,Microsoft,AI,India,Startup,Jan,2026,4339,15.9,Restructuring,2.5,5.1,6088,Hiring Freeze,37.3,ML Engineer,48.3,6.7,-10.7,1.6,4.3,5.6,Stable
T9296,Meta,Cloud,India,Startup,Jul,2025,606,5.6,Restructuring,13.7,10.0,906,Moderate Hiring,14.6,Cloud Engineer,10.3,15.9,19.4,9.4,5.1,6.8,Bull Market
T9297,Oracle,Social Media,Canada,Big Tech,Dec,2024,7474,29.1,Restructuring,15.2,10.0,1240,Hiring Freeze,82.3,DevOps Engineer,-25.7,52.8,7.8,9.1,4.4,5.5,Recession
T9298,Adobe,AI,USA,Startup,Jan,2025,15359,17.8,Cost Cutting,8.4,10.0,5020,Moderate Hiring,63.4,ML Engineer,-6.4,59.7,12.8,6.0,8.5,5.5,Recession
T9299,Stripe,Cybersecurity,Singapore,Big Tech,Mar,2025,1179,5.4,Overhiring Correction,5.5,10.0,3554,Moderate Hiring,37.6,ML Engineer,82.1,31.4,12.5,9.0,5.9,6.4,Stable
T9300,Salesforce,FinTech,USA,Enterprise,Jan,2024,15321,25.3,Market Slowdown,13.2,10.0,1888,Hiring Freeze,12.8,DevOps Engineer,12.3,-6.0,-6.1,7.8,6.7,3.4,Recession
T9301,Uber,FinTech,Canada,Startup,Nov,2024,3464,9.2,AI Automation,2.6,5.2,5618,Moderate Hiring,64.4,Data Scientist,40.9,39.6,7.5,2.0,9.4,7.3,Stable
T9302,Airbnb,Social Media,Singapore,Enterprise,Jun,2026,2826,6.0,Cost Cutting,10.1,6.0,3887,Moderate Hiring,18.2,Software Engineer,-17.8,-14.7,-11.5,7.5,7.5,5.5,Stable
T9303,Airbnb,Social Media,UK,Enterprise,May,2025,20,6.3,Market Slowdown,3.5,5.7,750,Hiring Freeze,59.3,DevOps Engineer,1.5,-4.8,-7.8,4.2,6.8,5.6,Bull Market
T9304,Meta,E-Commerce,India,Big Tech,Apr,2026,11793,26.2,Overhiring Correction,1.6,5.9,291,Downsizing,21.4,Cybersecurity Analyst,75.4,-9.5,-8.0,2.2,4.9,4.8,Recession
T9305,Netflix,Cybersecurity,Germany,Mid-size,May,2026,3602,8.4,AI Automation,6.2,7.6,5285,Moderate Hiring,87.0,Product Manager,55.2,-18.5,-14.1,6.8,6.2,4.1,Stable
T9306,Amazon,Gaming,UK,Mid-size,May,2024,5657,4.3,Restructuring,10.5,4.1,2814,Hiring Freeze,46.0,Frontend Developer,-35.7,24.6,18.7,6.8,7.8,7.3,Stable
T9307,Intel,AI,Germany,Enterprise,Jan,2025,68,2.7,Market Slowdown,4.5,4.7,3273,Moderate Hiring,57.1,ML Engineer,24.8,59.3,20.4,4.9,6.6,9.0,Bull Market
T9308,Meta,Gaming,Singapore,Big Tech,Jun,2024,4322,14.1,Market Slowdown,2.0,6.1,758,Hiring Freeze,64.8,Frontend Developer,23.4,1.7,2.1,3.2,4.0,5.2,Recession
T9309,Anthropic,Cloud,Germany,Mid-size,Jun,2025,5439,11.6,Cost Cutting,2.4,4.7,5069,Hiring Freeze,70.5,ML Engineer,-32.9,23.9,-1.9,2.4,6.5,6.5,Stable
T9310,Databricks,Cloud,USA,Startup,Nov,2024,18704,15.7,Market Slowdown,5.7,6.4,1183,Hiring Freeze,36.1,ML Engineer,31.1,-9.7,-12.7,8.8,3.5,5.8,Recession
T9311,Amazon,AI,Germany,Big Tech,Jun,2026,2204,2.9,Cost Cutting,12.3,10.0,5271,Aggressive Hiring,85.7,Data Scientist,-28.8,-13.8,1.2,8.7,4.7,5.5,Bull Market
T9312,Oracle,E-Commerce,India,Startup,May,2024,1204,28.7,AI Automation,6.4,10.0,920,Hiring Freeze,29.9,DevOps Engineer,13.0,29.0,4.0,9.7,5.8,4.6,Recession
T9313,Microsoft,FinTech,India,Startup,Jul,2026,8662,25.1,Overhiring Correction,2.4,9.2,725,Downsizing,38.4,ML Engineer,-8.6,44.4,7.9,4.0,7.6,4.8,Recession
T9314,Airbnb,E-Commerce,USA,Big Tech,Apr,2026,1049,5.4,Overhiring Correction,13.7,7.3,1371,Moderate Hiring,70.0,DevOps Engineer,8.6,3.3,6.9,8.8,6.4,5.2,Bull Market
T9315,Intel,FinTech,USA,Mid-size,Apr,2026,1759,0.7,Overhiring Correction,3.6,5.3,2123,Moderate Hiring,81.9,Software Engineer,19.0,56.2,33.6,4.1,9.2,9.0,Bull Market
T9316,Palantir,E-Commerce,Canada,Big Tech,Oct,2025,539,9.9,AI Automation,7.2,9.4,5118,Moderate Hiring,26.7,Cybersecurity Analyst,88.6,24.9,9.2,8.9,6.0,5.6,Bull Market
T9317,Apple,Cloud,USA,Big Tech,Aug,2025,4204,3.8,Market Slowdown,8.2,10.0,526,Moderate Hiring,79.3,Frontend Developer,34.1,31.7,6.0,7.6,6.0,6.3,Stable
T9318,Airbnb,E-Commerce,Singapore,Big Tech,May,2024,1221,4.9,Cost Cutting,2.8,7.0,4379,Hiring Freeze,46.6,Frontend Developer,-18.1,-20.5,-7.9,4.5,4.9,5.6,Bull Market
T9319,Intel,E-Commerce,India,Enterprise,Jan,2024,314,1.0,AI Automation,1.5,1.0,3418,Hiring Freeze,25.3,Frontend Developer,45.3,7.4,12.8,1.6,5.5,7.6,Bull Market
T9320,Apple,AI,Canada,Startup,Mar,2026,1702,7.1,Cost Cutting,10.6,8.7,9298,Aggressive Hiring,50.1,Data Scientist,74.4,-1.0,-3.9,6.3,7.6,5.1,Stable
T9321,Palantir,AI,UK,Enterprise,Apr,2024,5286,8.3,Restructuring,1.9,5.7,2139,Hiring Freeze,35.2,ML Engineer,76.1,-1.3,-6.9,1.5,7.1,6.9,Stable
T9322,Spotify,AI,UK,Enterprise,Mar,2024,3186,8.6,Market Slowdown,7.9,9.7,6288,Moderate Hiring,34.7,Data Scientist,-10.1,3.3,11.6,6.3,5.1,5.6,Stable
T9323,Intel,Cybersecurity,India,Mid-size,Oct,2024,1203,3.3,AI Automation,5.5,6.3,2244,Moderate Hiring,43.0,Data Scientist,-36.2,10.5,-1.9,4.6,5.1,5.8,Stable
T9324,OpenAI,FinTech,UK,Startup,May,2026,8307,32.3,Overhiring Correction,2.0,9.2,248,Downsizing,13.6,Data Scientist,34.2,36.0,0.5,1.2,6.3,4.3,Recession
T9325,NVIDIA,Cloud,Canada,Big Tech,Mar,2026,14695,12.3,Overhiring Correction,7.3,6.5,1414,Hiring Freeze,16.8,Product Manager,-39.8,58.7,30.3,8.0,7.2,7.0,Recession
T9326,Adobe,FinTech,India,Startup,Nov,2025,1917,7.6,Restructuring,6.3,8.2,3842,Moderate Hiring,41.7,Data Scientist,-36.8,-22.1,-5.1,4.3,5.8,4.2,Bull Market
T9327,Meta,Gaming,UK,Startup,Dec,2026,11218,29.0,Overhiring Correction,7.1,6.4,1524,Downsizing,88.0,Software Engineer,-5.7,54.5,23.4,4.5,4.8,5.9,Recession
T9328,Stripe,Cloud,Singapore,Big Tech,Jan,2024,19854,18.4,Restructuring,5.7,10.0,1964,Hiring Freeze,38.9,DevOps Engineer,83.1,-0.6,-11.9,7.6,4.0,4.3,Recession
T9329,Apple,AI,UK,Startup,Nov,2025,8760,32.2,Market Slowdown,2.8,9.2,8254,Hiring Freeze,37.3,Data Scientist,-40.8,-2.5,0.8,3.5,3.7,3.5,Recession
T9330,Spotify,Gaming,USA,Startup,May,2026,510,2.5,Cost Cutting,12.0,8.2,912,Moderate Hiring,39.5,Cybersecurity Analyst,-13.2,15.2,13.7,7.8,5.3,7.4,Bull Market
T9331,Amazon,Social Media,India,Mid-size,May,2026,522,1.4,Cost Cutting,8.3,3.1,445,Moderate Hiring,50.9,Frontend Developer,30.0,-12.0,-3.0,5.4,8.0,6.3,Bull Market
T9332,Airbnb,Cloud,Germany,Mid-size,Nov,2026,4805,12.5,Market Slowdown,3.1,3.3,3056,Hiring Freeze,35.3,Cloud Engineer,88.6,58.6,15.1,2.1,6.3,7.2,Stable
T9333,Meta,Cloud,Canada,Mid-size,Jul,2026,3319,12.2,Market Slowdown,9.2,5.3,5430,Moderate Hiring,38.7,DevOps Engineer,-2.5,37.8,21.7,6.2,5.6,6.1,Stable
T9334,Databricks,Cybersecurity,UK,Mid-size,Mar,2025,14759,37.5,Cost Cutting,11.9,10.0,1385,Downsizing,28.4,Product Manager,15.8,59.8,25.6,7.6,5.3,4.0,Recession
T9335,OpenAI,E-Commerce,Singapore,Enterprise,Nov,2025,1623,5.0,Restructuring,13.7,10.0,3666,Moderate Hiring,78.4,ML Engineer,39.2,9.9,8.8,9.1,5.0,5.5,Bull Market
T9336,Amazon,E-Commerce,UK,Enterprise,Feb,2025,1810,9.1,Market Slowdown,12.7,10.0,5419,Moderate Hiring,78.1,Cybersecurity Analyst,87.2,-4.1,-6.7,7.9,4.7,4.9,Bull Market
T9337,Adobe,Social Media,Singapore,Big Tech,Jan,2025,2385,5.3,Market Slowdown,8.5,10.0,765,Hiring Freeze,41.0,Frontend Developer,59.0,-21.3,-9.6,7.5,4.5,5.3,Bull Market
T9338,Airbnb,Cybersecurity,UK,Enterprise,Oct,2026,1157,7.2,AI Automation,2.7,4.4,1499,Hiring Freeze,87.5,Cybersecurity Analyst,23.4,42.7,12.4,2.3,8.1,8.1,Stable
T9339,Anthropic,Cybersecurity,USA,Mid-size,Aug,2026,1329,2.8,Market Slowdown,6.3,6.9,3976,Moderate Hiring,37.4,DevOps Engineer,12.5,-15.3,5.2,7.4,6.3,5.0,Stable
T9340,Spotify,Social Media,Canada,Enterprise,Apr,2026,9337,10.8,Overhiring Correction,3.9,3.6,1312,Hiring Freeze,25.7,Cybersecurity Analyst,3.8,25.0,12.4,4.8,6.6,7.7,Recession
T9341,Microsoft,AI,USA,Mid-size,Mar,2026,98,3.8,AI Automation,8.3,5.1,1483,Hiring Freeze,24.4,ML Engineer,28.5,2.1,5.7,8.3,6.6,6.2,Bull Market
T9342,Netflix,AI,Germany,Startup,Jul,2024,19449,34.4,Market Slowdown,4.6,10.0,2665,Downsizing,65.4,Data Scientist,88.0,-6.5,-14.2,7.1,3.1,2.2,Recession
T9343,Amazon,Gaming,Canada,Big Tech,Nov,2024,1051,6.2,Cost Cutting,10.1,10.0,5456,Aggressive Hiring,68.9,Data Scientist,47.5,47.8,21.1,7.9,8.5,7.8,Bull Market
T9344,Databricks,Cybersecurity,Singapore,Mid-size,Mar,2025,1817,2.1,Market Slowdown,3.5,4.3,275,Hiring Freeze,54.7,Data Scientist,-44.4,-17.7,2.3,3.2,6.6,6.1,Bull Market
T9345,Apple,Social Media,Canada,Startup,Aug,2025,1488,7.6,Overhiring Correction,3.9,3.9,3939,Hiring Freeze,26.4,Software Engineer,74.3,1.9,-2.9,2.6,7.7,6.0,Bull Market
T9346,Palantir,Cybersecurity,Singapore,Big Tech,Jun,2025,1293,8.4,Overhiring Correction,11.0,6.6,5733,Moderate Hiring,34.8,Software Engineer,-32.2,33.2,8.1,8.6,6.0,6.5,Bull Market
T9347,Adobe,AI,UK,Mid-size,Jan,2026,3184,22.1,Restructuring,13.4,10.0,9247,Moderate Hiring,43.4,ML Engineer,64.2,20.9,9.7,9.5,6.8,5.2,Recession
T9348,Oracle,E-Commerce,UK,Startup,Oct,2024,284,15.2,Restructuring,4.0,6.3,5186,Moderate Hiring,48.5,Product Manager,-20.4,52.4,25.0,3.5,8.2,7.5,Stable
T9349,Apple,Cloud,India,Mid-size,Jul,2025,15381,34.7,Restructuring,9.2,10.0,1071,Downsizing,62.6,Product Manager,70.9,55.5,6.9,6.0,4.6,3.4,Recession
T9350,Stripe,FinTech,UK,Enterprise,Dec,2026,294,2.5,Cost Cutting,14.3,10.0,4184,Moderate Hiring,28.2,Cybersecurity Analyst,-29.2,14.1,9.3,8.8,7.9,6.3,Stable
T9351,Google,FinTech,UK,Enterprise,Apr,2024,1879,3.8,Market Slowdown,2.3,3.0,5196,Moderate Hiring,43.3,DevOps Engineer,8.1,-15.4,2.0,3.4,7.8,7.0,Bull Market
T9352,SAP,Cybersecurity,USA,Big Tech,Aug,2025,760,9.4,Cost Cutting,5.3,7.3,2786,Moderate Hiring,17.7,Software Engineer,-4.9,4.9,4.4,6.2,8.1,6.2,Bull Market
T9353,Oracle,Cybersecurity,India,Enterprise,Mar,2024,225,6.5,Overhiring Correction,6.9,5.6,3145,Hiring Freeze,12.9,Product Manager,44.8,-6.3,-2.9,6.8,8.0,6.9,Bull Market
T9354,Databricks,Social Media,Germany,Big Tech,Mar,2025,619,2.1,AI Automation,4.0,3.8,616,Hiring Freeze,87.4,DevOps Engineer,-27.7,6.5,13.3,3.4,8.9,6.4,Bull Market
T9355,OpenAI,AI,USA,Mid-size,Sep,2025,439,3.3,AI Automation,12.2,9.2,5887,Moderate Hiring,70.7,ML Engineer,-10.6,-2.1,1.6,8.5,5.6,6.4,Bull Market
T9356,OpenAI,FinTech,Canada,Mid-size,Aug,2024,448,3.8,Market Slowdown,11.9,5.8,2036,Moderate Hiring,80.4,ML Engineer,12.8,10.0,2.2,7.3,5.4,7.5,Bull Market
T9357,Anthropic,FinTech,Canada,Mid-size,Sep,2025,1899,1.7,Overhiring Correction,10.4,7.5,3120,Moderate Hiring,69.4,DevOps Engineer,-0.4,11.2,12.7,9.8,6.3,6.0,Bull Market
